ilosc danych testowych,1797,blad sieci,0.3055091819699499,przypadki sklasyfikowane dobrze,1248
0.332,668
0.327,673
0.351,649
0.311,689
0.338,662
0.333,667
0.352,648
0.349,651
0.374,626
0.351,649
0.376,624
0.404,596
0.405,595
0.405,595
0.383,617
0.375,625
0.365,635
0.328,672
0.329,671
0.324,676
0.394,606
0.356,644
0.349,651
0.325,675
0.298,702
0.299,701
0.301,699
0.298,702
0.342,658
0.305,695
0.298,702
0.298,702
0.315,685
0.303,697
0.302,698
0.295,705
0.342,658
0.301,699
0.318,682
0.363,637
0.365,635
0.328,672
0.329,671
0.397,603
0.443,557
0.37,630
0.337,663
0.312,688
0.307,693
0.357,643
0.377,623
0.298,702
0.343,657
0.35,650
0.314,686
0.379,621
0.378,622
0.387,613
0.377,623
0.31,690
0.313,687
0.305,695
0.313,687
0.336,664
0.318,682
0.31,690
0.306,694
0.337,663
0.359,641
0.328,672
0.343,657
0.323,677
0.312,688
0.314,686
0.34,660
0.378,622
0.377,623
0.361,639
0.335,665
0.313,687
0.309,691
0.387,613
0.357,643
0.354,646
0.374,626
0.351,649
0.343,657
0.311,689
0.375,625
0.381,619
0.395,605
0.347,653
0.342,658
0.307,693
0.295,705
0.299,701
0.303,697
0.297,703
0.3,700
0.433,567
0.32,680
0.321,679
0.348,652
0.299,701
0.301,699
0.307,693
0.303,697
0.342,658
0.303,697
0.328,672
0.331,669
0.349,651
0.386,614
0.385,615
0.382,618
0.312,688
0.313,687
0.31,690
0.312,688
0.305,695
0.358,642
0.336,664
0.312,688
0.318,682
0.301,699
0.301,699
0.31,690
0.317,683
0.338,662
0.324,676
0.361,639
0.365,635
0.331,669
0.412,588
0.396,604
0.351,649
0.297,703
0.298,702
0.298,702
0.298,702
0.346,654
0.289,711
0.288,712
0.285,715
0.335,665
0.347,653
0.346,654
0.326,674
0.334,666
0.375,625
0.37,630
0.368,632
0.319,681
0.356,644
0.352,648
0.346,654
0.346,654
0.345,655
0.344,656
0.349,651
0.287,713
0.346,654
0.346,654
0.324,676
0.322,678
0.322,678
0.303,697
0.301,699
0.308,692
0.294,706
0.288,712
0.365,635
0.332,668
0.33,670
0.297,703
0.329,671
0.298,702
0.286,714
0.295,705
0.294,706
0.289,711
0.324,676
0.32,680
0.301,699
0.302,698
0.275,725
0.284,716
0.309,691
0.311,689
0.307,693
0.344,656
0.311,689
0.315,685
0.311,689
0.369,631
0.319,681
