ilosc danych testowych,1797,blad sieci,0.49081803005008345,przypadki sklasyfikowane dobrze,915
0.63,370
0.632,368
0.633,367
0.666,334
0.614,386
0.727,273
0.656,344
0.65,350
0.613,387
0.654,346
0.644,356
0.703,297
0.702,298
0.742,258
0.689,311
0.609,391
0.628,372
0.717,283
0.665,335
0.673,327
0.679,321
0.697,303
0.743,257
0.724,276
0.676,324
0.696,304
0.696,304
0.704,296
0.671,329
0.668,332
0.69,310
0.679,321
0.641,359
0.69,310
0.6,400
0.633,367
0.594,406
0.595,405
0.583,417
0.582,418
0.59,410
0.612,388
0.648,352
0.653,347
0.659,341
0.602,398
0.606,394
0.592,408
0.596,404
0.615,385
0.775,225
0.7,300
0.743,257
0.69,310
0.687,313
0.703,297
0.698,302
0.745,255
0.713,287
0.785,215
0.76,240
0.693,307
0.687,313
0.666,334
0.603,397
0.596,404
0.622,378
0.596,404
0.682,318
0.628,372
0.631,369
0.57,430
0.57,430
0.594,406
0.592,408
0.576,424
0.572,428
0.615,385
0.568,432
0.566,434
0.574,426
0.583,417
0.579,421
0.65,350
0.647,353
0.642,358
0.622,378
0.663,337
0.708,292
0.705,295
0.634,366
0.555,445
0.555,445
0.578,422
0.537,463
0.624,376
0.58,420
0.581,419
0.647,353
0.552,448
0.595,405
0.591,409
0.619,381
0.578,422
0.578,422
0.576,424
0.584,416
0.633,367
0.606,394
0.618,382
0.575,425
0.573,427
0.563,437
0.613,387
0.614,386
0.522,478
0.521,479
0.574,426
0.519,481
0.576,424
0.61,390
0.55,450
0.685,315
0.671,329
0.662,338
0.596,404
0.586,414
0.629,371
0.595,405
0.595,405
0.601,399
0.612,388
0.566,434
0.568,432
0.57,430
0.565,435
0.564,436
0.534,466
0.535,465
0.532,468
0.532,468
0.525,475
0.521,479
0.603,397
0.679,321
0.626,374
0.55,450
0.579,421
0.564,436
0.608,392
0.606,394
0.544,456
0.56,440
0.601,399
0.563,437
0.544,456
0.564,436
0.542,458
0.516,484
0.518,482
0.54,460
0.594,406
0.614,386
0.591,409
0.58,420
0.545,455
0.545,455
0.519,481
0.543,457
0.586,414
0.551,449
0.56,440
0.546,454
0.573,427
0.501,499
0.501,499
0.496,504
0.516,484
0.555,445
0.57,430
0.571,429
0.543,457
0.536,464
0.551,449
0.489,511
0.494,506
0.535,465
0.516,484
0.506,494
0.571,429
0.567,433
0.605,395
0.562,438
0.562,438
0.556,444
0.6,400
0.556,444
0.55,450
0.637,363
0.641,359
0.64,360
0.637,363
0.631,369
0.657,343
0.666,334
0.694,306
0.666,334
0.668,332
0.694,306
0.582,418
0.6,400
0.549,451
0.558,442
0.556,444
0.567,433
0.561,439
0.549,451
0.559,441
0.555,445
0.556,444
0.556,444
0.547,453
0.542,458
0.576,424
0.566,434
0.566,434
0.553,447
0.539,461
0.537,463
0.531,469
0.52,480
0.516,484
0.52,480
0.525,475
0.52,480
0.538,462
0.529,471
0.52,480
0.541,459
0.538,462
0.535,465
0.587,413
0.551,449
0.576,424
0.605,395
0.604,396
0.613,387
0.607,393
0.609,391
0.558,442
0.505,495
0.554,446
0.555,445
0.553,447
0.548,452
0.537,463
0.536,464
0.537,463
0.527,473
0.53,470
0.522,478
0.508,492
0.533,467
0.536,464
0.536,464
0.514,486
0.512,488
0.517,483
0.507,493
0.526,474
0.503,497
0.502,498
0.485,515
0.479,521
0.499,501
0.498,502
0.499,501
0.499,501
0.481,519
0.481,519
0.481,519
0.508,492
0.514,486
0.513,487
0.507,493
0.516,484
0.505,495
0.505,495
0.472,528
0.471,529
0.467,533
0.463,537
0.46,540
0.463,537
0.479,521
0.498,502
0.516,484
0.502,498
0.581,419
0.585,415
0.573,427
0.616,384
0.602,398
0.641,359
0.599,401
0.631,369
0.601,399
0.603,397
0.544,456
0.543,457
0.575,425
0.564,436
0.563,437
0.564,436
0.561,439
0.561,439
0.561,439
0.553,447
0.55,450
0.556,444
