ilosc danych testowych,1797,blad sieci,0.30495269894268223,przypadki sklasyfikowane dobrze,1249
0.321,679
0.319,681
0.283,717
0.307,693
0.327,673
0.315,685
0.306,694
0.292,708
0.308,692
0.309,691
0.307,693
0.297,703
0.295,705
0.308,692
0.31,690
0.305,695
0.31,690
0.313,687
0.287,713
0.301,699
0.283,717
0.285,715
0.28,720
0.353,647
0.348,652
0.296,704
0.287,713
0.284,716
0.286,714
0.284,716
0.308,692
0.289,711
0.288,712
0.364,636
0.294,706
0.289,711
0.292,708
0.286,714
0.287,713
0.281,719
0.287,713
0.286,714
0.282,718
0.286,714
0.312,688
0.291,709
0.309,691
0.281,719
0.28,720
0.29,710
0.268,732
0.283,717
0.275,725
0.274,726
0.281,719
0.294,706
0.286,714
0.294,706
0.293,707
0.275,725
0.279,721
0.284,716
0.25,750
0.252,748
0.253,747
0.277,723
0.257,743
0.289,711
0.312,688
0.278,722
0.278,722
0.277,723
0.28,720
0.274,726
0.3,700
0.309,691
0.331,669
0.28,720
0.319,681
0.285,715
0.336,664
0.299,701
0.284,716
0.282,718
0.302,698
0.277,723
0.274,726
0.281,719
0.279,721
0.294,706
0.293,707
0.279,721
0.35,650
0.282,718
0.263,737
0.278,722
0.273,727
0.265,735
0.281,719
0.284,716
0.277,723
0.273,727
0.29,710
0.302,698
0.278,722
0.275,725
0.276,724
0.293,707
0.294,706
0.273,727
0.271,729
0.288,712
0.27,730
0.264,736
0.265,735
0.289,711
0.264,736
0.272,728
0.288,712
0.313,687
0.296,704
0.278,722
0.265,735
0.284,716
0.282,718
0.278,722
0.28,720
0.271,729
0.276,724
0.272,728
0.277,723
0.294,706
0.294,706
0.292,708
0.289,711
0.273,727
0.262,738
0.279,721
0.278,722
0.273,727
0.285,715
0.265,735
0.269,731
0.282,718
0.271,729
0.278,722
0.282,718
0.277,723
0.326,674
0.297,703
0.278,722
0.27,730
0.273,727
0.271,729
0.278,722
0.274,726
0.271,729
0.271,729
0.276,724
0.274,726
0.276,724
0.282,718
0.294,706
0.267,733
0.268,732
0.273,727
0.281,719
0.306,694
0.279,721
0.294,706
0.283,717
0.287,713
0.274,726
0.27,730
0.293,707
0.295,705
0.267,733
0.266,734
0.277,723
0.277,723
0.281,719
0.294,706
0.28,720
0.249,751
0.251,749
0.269,731
0.306,694
0.264,736
0.267,733
0.276,724
0.272,728
0.278,722
0.273,727
0.274,726
0.354,646
